,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Tag,Artist,Name,Popularity
1250,0.745,0.839,11,-6.654,0,0.0489,0.0454,3.09e-05,0.0882,0.226,124.021,audio_features,1xvh5ujI8fogjmadcLmLBZ,spotify:track:1xvh5ujI8fogjmadcLmLBZ,https://api.spotify.com/v1/tracks/1xvh5ujI8fogjmadcLmLBZ,https://api.spotify.com/v1/audio-analysis/1xvh5ujI8fogjmadcLmLBZ,193548,4,Gym,Andy Jarvis,Counting Stars,45
1251,0.601,0.859,8,-5.887,1,0.132,0.594,0.413,0.0865,0.357,124.981,audio_features,3F6Hout42iXFbdzcA9VaSC,spotify:track:3F6Hout42iXFbdzcA9VaSC,https://api.spotify.com/v1/tracks/3F6Hout42iXFbdzcA9VaSC,https://api.spotify.com/v1/audio-analysis/3F6Hout42iXFbdzcA9VaSC,184320,4,Gym,Loud Luxury,Amnesia (feat. GASHI),4
1252,0.701,0.868,1,-5.003,1,0.0325,0.128,0.00991,0.0591,0.374,135.011,audio_features,1BVdRzbsOEN7wXuFjeEbcE,spotify:track:1BVdRzbsOEN7wXuFjeEbcE,https://api.spotify.com/v1/tracks/1BVdRzbsOEN7wXuFjeEbcE,https://api.spotify.com/v1/audio-analysis/1BVdRzbsOEN7wXuFjeEbcE,137500,4,Gym,Borgeous,Oh Baby Oh Baby,50
1253,0.636,0.822,0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,audio_features,63bWXWGcWnRQvdS8bJWdkB,spotify:track:63bWXWGcWnRQvdS8bJWdkB,https://api.spotify.com/v1/tracks/63bWXWGcWnRQvdS8bJWdkB,https://api.spotify.com/v1/audio-analysis/63bWXWGcWnRQvdS8bJWdkB,147402,4,Gym,LUNAX,Safe & Sound,61
1254,0.74,0.733,11,-5.347,0,0.181,0.0863,0.0,0.524,0.723,109.986,audio_features,5FCuqnJp5w4A1LAoX5ZCtZ,spotify:track:5FCuqnJp5w4A1LAoX5ZCtZ,https://api.spotify.com/v1/tracks/5FCuqnJp5w4A1LAoX5ZCtZ,https://api.spotify.com/v1/audio-analysis/5FCuqnJp5w4A1LAoX5ZCtZ,146213,4,Gym,Alok,Love Again (feat. Alida),74
1255,0.728,0.881,11,-5.654,0,0.0852,0.0226,0.00243,0.391,0.321,127.969,audio_features,5HCab6cbYS5oQo29wc2dLq,spotify:track:5HCab6cbYS5oQo29wc2dLq,https://api.spotify.com/v1/tracks/5HCab6cbYS5oQo29wc2dLq,https://api.spotify.com/v1/audio-analysis/5HCab6cbYS5oQo29wc2dLq,172500,4,Gym,Ellipso,Raw,54
1256,0.36,0.89,8,-5.645,1,0.0383,0.0171,0.252,0.146,0.0897,106.554,audio_features,79zshLLUoqncCBkd9YfVUE,spotify:track:79zshLLUoqncCBkd9YfVUE,https://api.spotify.com/v1/tracks/79zshLLUoqncCBkd9YfVUE,https://api.spotify.com/v1/audio-analysis/79zshLLUoqncCBkd9YfVUE,185916,3,Gym,Rompasso,Love Me,53
1257,0.545,0.765,10,-3.835,0,0.0484,0.00293,0.0,0.216,0.346,124.97,audio_features,4PL80BDMGdAMDNuOr7SY3O,spotify:track:4PL80BDMGdAMDNuOr7SY3O,https://api.spotify.com/v1/tracks/4PL80BDMGdAMDNuOr7SY3O,https://api.spotify.com/v1/audio-analysis/4PL80BDMGdAMDNuOr7SY3O,186804,4,Gym,Jerome,Light,68
1258,0.617,0.762,11,-5.061,0,0.0414,0.0364,0.0,0.235,0.39,109.959,audio_features,6ykdXpEG7cTSOfRSBv1ROA,spotify:track:6ykdXpEG7cTSOfRSBv1ROA,https://api.spotify.com/v1/tracks/6ykdXpEG7cTSOfRSBv1ROA,https://api.spotify.com/v1/audio-analysis/6ykdXpEG7cTSOfRSBv1ROA,159818,4,Gym,Martin van Lectro,I'll Be There for You,17
1259,0.708,0.757,11,-5.594,0,0.129,0.0582,0.0,0.505,0.378,127.979,audio_features,6A1CXveAYSTsfX9l86pEbd,spotify:track:6A1CXveAYSTsfX9l86pEbd,https://api.spotify.com/v1/tracks/6A1CXveAYSTsfX9l86pEbd,https://api.spotify.com/v1/audio-analysis/6A1CXveAYSTsfX9l86pEbd,173957,4,Gym,Breathe Carolina,IF U,55
1260,0.781,0.618,5,-5.633,1,0.0602,0.0798,0.000872,0.233,0.165,106.004,audio_features,67IMCpgkdCyxY7xR6ebScp,spotify:track:67IMCpgkdCyxY7xR6ebScp,https://api.spotify.com/v1/tracks/67IMCpgkdCyxY7xR6ebScp,https://api.spotify.com/v1/audio-analysis/67IMCpgkdCyxY7xR6ebScp,159661,4,Gym,Dino Warriors,Ayo Technology - Dimitri Vegas Edit,58
1261,0.592,0.556,8,-4.44,1,0.0557,0.154,1.14e-05,0.296,0.439,123.031,audio_features,5lQN4OalJ72CdFHmIgpNQM,spotify:track:5lQN4OalJ72CdFHmIgpNQM,https://api.spotify.com/v1/tracks/5lQN4OalJ72CdFHmIgpNQM,https://api.spotify.com/v1/audio-analysis/5lQN4OalJ72CdFHmIgpNQM,192052,4,Gym,New World Sound,Not Like You (feat. Kheela),46
1262,0.57,0.836,10,-4.414,0,0.0706,0.00334,0.000469,0.0909,0.712,127.917,audio_features,5e9lzDRWdQR6gGHjiTcg4M,spotify:track:5e9lzDRWdQR6gGHjiTcg4M,https://api.spotify.com/v1/tracks/5e9lzDRWdQR6gGHjiTcg4M,https://api.spotify.com/v1/audio-analysis/5e9lzDRWdQR6gGHjiTcg4M,157500,4,Gym,Soulkids,Take You,14
1263,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,audio_features,2pPO9YecZimmuVQfIzfV6U,spotify:track:2pPO9YecZimmuVQfIzfV6U,https://api.spotify.com/v1/tracks/2pPO9YecZimmuVQfIzfV6U,https://api.spotify.com/v1/audio-analysis/2pPO9YecZimmuVQfIzfV6U,139563,4,Gym,Brooks,Waiting For Love,50
1264,0.715,0.917,9,-4.551,1,0.0499,0.0285,0.00581,0.122,0.387,125.04,audio_features,6TVPUN9evg6LFbqWdCjdPH,spotify:track:6TVPUN9evg6LFbqWdCjdPH,https://api.spotify.com/v1/tracks/6TVPUN9evg6LFbqWdCjdPH,https://api.spotify.com/v1/audio-analysis/6TVPUN9evg6LFbqWdCjdPH,153013,4,Gym,Ofenbach,Wasted Love (feat. Lagique),78
1265,0.78,0.859,0,-2.219,1,0.0328,0.00561,0.0,0.326,0.381,125.11,audio_features,7iY5vS36WrMjD6SAbIpK4U,spotify:track:7iY5vS36WrMjD6SAbIpK4U,https://api.spotify.com/v1/tracks/7iY5vS36WrMjD6SAbIpK4U,https://api.spotify.com/v1/audio-analysis/7iY5vS36WrMjD6SAbIpK4U,191040,4,Gym,Bodybangers,Again,40
1266,0.832,0.877,6,-4.618,0,0.0564,0.136,0.000341,0.232,0.679,124.005,audio_features,2mWsc7kD2lpFtMNndPEMOH,spotify:track:2mWsc7kD2lpFtMNndPEMOH,https://api.spotify.com/v1/tracks/2mWsc7kD2lpFtMNndPEMOH,https://api.spotify.com/v1/audio-analysis/2mWsc7kD2lpFtMNndPEMOH,128525,4,Gym,Jonas Hahn,Hideaway,21
1267,0.684,0.87,1,-4.475,0,0.104,0.0224,0.000185,0.301,0.492,125.853,audio_features,60EfJrwzNKarb9RtHiwJHq,spotify:track:60EfJrwzNKarb9RtHiwJHq,https://api.spotify.com/v1/tracks/60EfJrwzNKarb9RtHiwJHq,https://api.spotify.com/v1/audio-analysis/60EfJrwzNKarb9RtHiwJHq,139922,4,Gym,LIZOT,Boom Boom Boom Boom,65
1268,0.624,0.885,6,-7.348,0,0.0583,0.0241,0.00231,0.104,0.04,127.992,audio_features,7qdvSaIOB4xZtBu9XJIrZ4,spotify:track:7qdvSaIOB4xZtBu9XJIrZ4,https://api.spotify.com/v1/tracks/7qdvSaIOB4xZtBu9XJIrZ4,https://api.spotify.com/v1/audio-analysis/7qdvSaIOB4xZtBu9XJIrZ4,181737,4,Gym,Dave Winnel,Always Feels Like - MOTi Remix,50
1269,0.529,0.889,8,-6.861,1,0.127,0.00415,0.0,0.326,0.187,128.038,audio_features,2ejgUOqQWfJ2TWL0PeDB6H,spotify:track:2ejgUOqQWfJ2TWL0PeDB6H,https://api.spotify.com/v1/tracks/2ejgUOqQWfJ2TWL0PeDB6H,https://api.spotify.com/v1/audio-analysis/2ejgUOqQWfJ2TWL0PeDB6H,157548,4,Gym,Pandastic,Never Leave,30
1270,0.839,0.7,1,-6.522,1,0.0488,0.228,0.895,0.477,0.473,114.997,audio_features,5NxnHigtdZqEhCVWyS61C8,spotify:track:5NxnHigtdZqEhCVWyS61C8,https://api.spotify.com/v1/tracks/5NxnHigtdZqEhCVWyS61C8,https://api.spotify.com/v1/audio-analysis/5NxnHigtdZqEhCVWyS61C8,121304,4,Gym,SP3CTRUM,The Hills,42
1271,0.757,0.821,0,-5.685,1,0.0803,0.0543,0.000136,0.105,0.237,122.047,audio_features,5iypsLIANXGk7O9V79wSyU,spotify:track:5iypsLIANXGk7O9V79wSyU,https://api.spotify.com/v1/tracks/5iypsLIANXGk7O9V79wSyU,https://api.spotify.com/v1/audio-analysis/5iypsLIANXGk7O9V79wSyU,176806,4,Gym,Gaullin,Money,34
1272,0.669,0.687,0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903,audio_features,3Dzso9Q2WwupEclqgxBZht,spotify:track:3Dzso9Q2WwupEclqgxBZht,https://api.spotify.com/v1/tracks/3Dzso9Q2WwupEclqgxBZht,https://api.spotify.com/v1/audio-analysis/3Dzso9Q2WwupEclqgxBZht,145161,4,Gym,Harrison,Get Me High,44
1273,0.711,0.812,11,-4.974,0,0.0886,0.0184,0.0012,0.135,0.17,125.983,audio_features,2ZjLq0zBkAXN4dEfwalETR,spotify:track:2ZjLq0zBkAXN4dEfwalETR,https://api.spotify.com/v1/tracks/2ZjLq0zBkAXN4dEfwalETR,https://api.spotify.com/v1/audio-analysis/2ZjLq0zBkAXN4dEfwalETR,156000,4,Gym,Madism,Pumped Up Kicks,68
1274,0.666,0.869,7,-5.653,0,0.0315,0.0234,0.00194,0.303,0.409,125.006,audio_features,70n69mBQ7kaNPHpky7UEpF,spotify:track:70n69mBQ7kaNPHpky7UEpF,https://api.spotify.com/v1/tracks/70n69mBQ7kaNPHpky7UEpF,https://api.spotify.com/v1/audio-analysis/70n69mBQ7kaNPHpky7UEpF,171780,4,Gym,Onward,Take Me Away,32
1275,0.644,0.89,1,-3.244,0,0.0295,0.0712,0.00159,0.162,0.448,125.011,audio_features,5XrcR72Zz11SKyHnwnemXY,spotify:track:5XrcR72Zz11SKyHnwnemXY,https://api.spotify.com/v1/tracks/5XrcR72Zz11SKyHnwnemXY,https://api.spotify.com/v1/audio-analysis/5XrcR72Zz11SKyHnwnemXY,192000,4,Gym,MOTi,On And On,56
1276,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,audio_features,3Z8FwOEN59mRMxDCtb8N0A,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,172762,4,Gym,Adaptiv,Lucky Star,19
1277,0.661,0.732,7,-5.2,1,0.0591,0.0562,0.0,0.211,0.31,126.004,audio_features,5rYkBePHNBTB9CmHP8Bsek,spotify:track:5rYkBePHNBTB9CmHP8Bsek,https://api.spotify.com/v1/tracks/5rYkBePHNBTB9CmHP8Bsek,https://api.spotify.com/v1/audio-analysis/5rYkBePHNBTB9CmHP8Bsek,141905,4,Gym,Marshmello,Be Kind (with Halsey),83
1278,0.448,0.879,11,-4.858,0,0.0968,0.112,0.0,0.0733,0.608,123.458,audio_features,725u2wCoy8kDmyAckV72Br,spotify:track:725u2wCoy8kDmyAckV72Br,https://api.spotify.com/v1/tracks/725u2wCoy8kDmyAckV72Br,https://api.spotify.com/v1/audio-analysis/725u2wCoy8kDmyAckV72Br,156875,4,Gym,Besomorph,What I've Done,60
1279,0.562,0.778,11,-6.589,0,0.0399,0.0015,0.0,0.157,0.456,124.946,audio_features,6hAnEjC3m9foUptFYHSvyH,spotify:track:6hAnEjC3m9foUptFYHSvyH,https://api.spotify.com/v1/tracks/6hAnEjC3m9foUptFYHSvyH,https://api.spotify.com/v1/audio-analysis/6hAnEjC3m9foUptFYHSvyH,145798,4,Gym,Alphalove,Don't Wanna Stop (feat. Conor Maynard),61
1280,0.656,0.915,7,-3.44,0,0.039,0.0881,0.00654,0.0648,0.328,126.97,audio_features,1c1n7Iet3pUOK4vYqwxqcJ,spotify:track:1c1n7Iet3pUOK4vYqwxqcJ,https://api.spotify.com/v1/tracks/1c1n7Iet3pUOK4vYqwxqcJ,https://api.spotify.com/v1/audio-analysis/1c1n7Iet3pUOK4vYqwxqcJ,140315,4,Gym,Wankelmut,Drama,48
1281,0.764,0.544,6,-5.616,0,0.0443,0.00774,0.0054,0.0528,0.705,122.962,audio_features,45ZlGxmoC0j6fiyOABKQ1d,spotify:track:45ZlGxmoC0j6fiyOABKQ1d,https://api.spotify.com/v1/tracks/45ZlGxmoC0j6fiyOABKQ1d,https://api.spotify.com/v1/audio-analysis/45ZlGxmoC0j6fiyOABKQ1d,170008,4,Gym,TMW,Take on the World - Bougenvilla Remix,22
1282,0.615,0.921,0,-4.853,0,0.034,0.0144,6.87e-05,0.221,0.3,123.984,audio_features,22WJVpRvVvqdhlPZFHP48d,spotify:track:22WJVpRvVvqdhlPZFHP48d,https://api.spotify.com/v1/tracks/22WJVpRvVvqdhlPZFHP48d,https://api.spotify.com/v1/audio-analysis/22WJVpRvVvqdhlPZFHP48d,198187,4,Gym,Amazing Corporation,Baby,19
1283,0.698,0.719,0,-4.923,0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,audio_features,0GTPmh5G40joBg93vcSQNq,spotify:track:0GTPmh5G40joBg93vcSQNq,https://api.spotify.com/v1/tracks/0GTPmh5G40joBg93vcSQNq,https://api.spotify.com/v1/audio-analysis/0GTPmh5G40joBg93vcSQNq,186700,4,Gym,Marcus Santoro,One Inside - Main Room Mix,19
1284,0.59,0.923,6,-2.145,1,0.0455,0.00497,0.00127,0.106,0.235,125.968,audio_features,0q38pRxL1eqT683lgJCfMo,spotify:track:0q38pRxL1eqT683lgJCfMo,https://api.spotify.com/v1/tracks/0q38pRxL1eqT683lgJCfMo,https://api.spotify.com/v1/audio-analysis/0q38pRxL1eqT683lgJCfMo,176139,4,Gym,Alok,Don't Say Goodbye (feat. Tove Lo),80
1285,0.514,0.697,10,-6.412,1,0.0327,0.00248,0.000215,0.171,0.11,123.953,audio_features,0PjCgQF9Zd4nKbFGyfwnVN,spotify:track:0PjCgQF9Zd4nKbFGyfwnVN,https://api.spotify.com/v1/tracks/0PjCgQF9Zd4nKbFGyfwnVN,https://api.spotify.com/v1/audio-analysis/0PjCgQF9Zd4nKbFGyfwnVN,186323,4,Gym,Dropgun,U&I,28
1286,0.626,0.897,10,-5.999,1,0.0355,0.0111,0.00398,0.126,0.324,126.038,audio_features,1aUTiAv1ghOIed2HHnOwDS,spotify:track:1aUTiAv1ghOIed2HHnOwDS,https://api.spotify.com/v1/tracks/1aUTiAv1ghOIed2HHnOwDS,https://api.spotify.com/v1/audio-analysis/1aUTiAv1ghOIed2HHnOwDS,161910,4,Gym,Matt Nash,You're Not Alone,49
1287,0.817,0.826,6,-4.541,1,0.0486,0.0614,0.103,0.115,0.386,122.084,audio_features,38XcmJDV2pjjVcCvdpMpA2,spotify:track:38XcmJDV2pjjVcCvdpMpA2,https://api.spotify.com/v1/tracks/38XcmJDV2pjjVcCvdpMpA2,https://api.spotify.com/v1/audio-analysis/38XcmJDV2pjjVcCvdpMpA2,169426,4,Gym,Robbie Mendez,Blame,37
1288,0.773,0.815,7,-5.139,1,0.065,0.0753,0.0,0.0866,0.512,127.999,audio_features,4BeqeDBxUyJUmU7jRAmYRX,spotify:track:4BeqeDBxUyJUmU7jRAmYRX,https://api.spotify.com/v1/tracks/4BeqeDBxUyJUmU7jRAmYRX,https://api.spotify.com/v1/audio-analysis/4BeqeDBxUyJUmU7jRAmYRX,195000,4,Gym,Yves V,High Like This,62
1289,0.815,0.872,9,-4.243,1,0.111,0.421,0.0,0.109,0.512,115.028,audio_features,530sGWWlefN6YmGtBOPPME,spotify:track:530sGWWlefN6YmGtBOPPME,https://api.spotify.com/v1/tracks/530sGWWlefN6YmGtBOPPME,https://api.spotify.com/v1/audio-analysis/530sGWWlefN6YmGtBOPPME,157946,4,Gym,HUTS,Party Shaker,39
1290,0.671,0.924,6,-5.74,0,0.0433,0.000533,0.178,0.0885,0.482,121.02,audio_features,1SOY4mb3mlFu71IXkcOy3W,spotify:track:1SOY4mb3mlFu71IXkcOy3W,https://api.spotify.com/v1/tracks/1SOY4mb3mlFu71IXkcOy3W,https://api.spotify.com/v1/audio-analysis/1SOY4mb3mlFu71IXkcOy3W,144934,4,Gym,VIZE,Dolly Song (Devil's Cup),69
1291,0.171,0.143,0,-24.178,1,0.0431,0.952,0.924,0.111,0.0374,72.116,audio_features,7En6m2Yg3J1zAq895bxl78,spotify:track:7En6m2Yg3J1zAq895bxl78,https://api.spotify.com/v1/tracks/7En6m2Yg3J1zAq895bxl78,https://api.spotify.com/v1/audio-analysis/7En6m2Yg3J1zAq895bxl78,181091,5,Yoga,Moon Oceans,Astral Wonder,60
1292,0.131,0.086,6,-20.439,1,0.0332,0.993,0.877,0.0794,0.0397,54.749,audio_features,633YySlXq6qxSdCLFovXdv,spotify:track:633YySlXq6qxSdCLFovXdv,https://api.spotify.com/v1/tracks/633YySlXq6qxSdCLFovXdv,https://api.spotify.com/v1/audio-analysis/633YySlXq6qxSdCLFovXdv,225882,5,Yoga,Cooper Sams,Evergreen,61
1293,0.0916,0.0343,11,-26.745,1,0.0419,0.84,0.762,0.17,0.0424,82.815,audio_features,7kdnp9XpskkNjGDRlmb8nw,spotify:track:7kdnp9XpskkNjGDRlmb8nw,https://api.spotify.com/v1/tracks/7kdnp9XpskkNjGDRlmb8nw,https://api.spotify.com/v1/audio-analysis/7kdnp9XpskkNjGDRlmb8nw,203455,5,Yoga,Karlavagnen,Karlavagnen,58
1294,0.338,0.0901,3,-22.303,1,0.0323,0.762,0.699,0.0891,0.115,135.633,audio_features,0gBjWQIJ9KcdzT26UzkNqn,spotify:track:0gBjWQIJ9KcdzT26UzkNqn,https://api.spotify.com/v1/tracks/0gBjWQIJ9KcdzT26UzkNqn,https://api.spotify.com/v1/audio-analysis/0gBjWQIJ9KcdzT26UzkNqn,166325,4,Yoga,Isobel Belano,Montana,61
1295,0.25,0.201,0,-21.141,1,0.0377,0.895,0.969,0.227,0.0663,59.005,audio_features,0KkNeFOoAKW0NkhaleFeGk,spotify:track:0KkNeFOoAKW0NkhaleFeGk,https://api.spotify.com/v1/tracks/0KkNeFOoAKW0NkhaleFeGk,https://api.spotify.com/v1/audio-analysis/0KkNeFOoAKW0NkhaleFeGk,214800,4,Yoga,Sisi Row,Electron,57
1296,0.202,0.181,4,-21.113,1,0.0346,0.811,0.938,0.102,0.0376,87.996,audio_features,4ViOd3CXbcjX9Y4P6robx4,spotify:track:4ViOd3CXbcjX9Y4P6robx4,https://api.spotify.com/v1/tracks/4ViOd3CXbcjX9Y4P6robx4,https://api.spotify.com/v1/audio-analysis/4ViOd3CXbcjX9Y4P6robx4,152871,3,Yoga,Northern Lights,Forever Still,57
1297,0.133,0.0477,8,-26.711,1,0.0502,0.98,0.957,0.104,0.145,68.304,audio_features,1GG2rqEQi9OyH1pA8A7qGl,spotify:track:1GG2rqEQi9OyH1pA8A7qGl,https://api.spotify.com/v1/tracks/1GG2rqEQi9OyH1pA8A7qGl,https://api.spotify.com/v1/audio-analysis/1GG2rqEQi9OyH1pA8A7qGl,247250,4,Yoga,Steven Goldmund,Fading Out,61
1298,0.317,0.188,7,-21.665,1,0.0477,0.95,0.951,0.0691,0.0634,68.39,audio_features,65YJeKP2rTIXKOG34CLvZ5,spotify:track:65YJeKP2rTIXKOG34CLvZ5,https://api.spotify.com/v1/tracks/65YJeKP2rTIXKOG34CLvZ5,https://api.spotify.com/v1/audio-analysis/65YJeKP2rTIXKOG34CLvZ5,155294,4,Yoga,Momento,Mi Querida Flor,61
1299,0.239,0.0237,7,-22.072,1,0.0403,0.983,0.95,0.107,0.0698,140.616,audio_features,7vCDAK4DJNr1GHYEG3Ylyp,spotify:track:7vCDAK4DJNr1GHYEG3Ylyp,https://api.spotify.com/v1/tracks/7vCDAK4DJNr1GHYEG3Ylyp,https://api.spotify.com/v1/audio-analysis/7vCDAK4DJNr1GHYEG3Ylyp,182241,5,Yoga,Pedro Caceres,Sueño tranquilo,61
1300,0.194,0.0795,2,-21.832,1,0.04,0.925,0.898,0.104,0.0378,76.547,audio_features,7CGtdNBijQGEvkZeLU4699,spotify:track:7CGtdNBijQGEvkZeLU4699,https://api.spotify.com/v1/tracks/7CGtdNBijQGEvkZeLU4699,https://api.spotify.com/v1/audio-analysis/7CGtdNBijQGEvkZeLU4699,135325,3,Yoga,Moira Kent,Everyday Peace,59
1301,0.211,0.252,6,-20.785,0,0.0379,0.946,0.959,0.0769,0.0377,77.372,audio_features,4LGW9dwnuR8a3G1GWcAubi,spotify:track:4LGW9dwnuR8a3G1GWcAubi,https://api.spotify.com/v1/tracks/4LGW9dwnuR8a3G1GWcAubi,https://api.spotify.com/v1/audio-analysis/4LGW9dwnuR8a3G1GWcAubi,183689,4,Yoga,John Ocean,Sleeping Trees,61
1302,0.286,0.199,0,-17.012,0,0.0377,0.84,0.865,0.0943,0.0952,116.09,audio_features,0N0nIMZDHHv9vCbo1XfN5a,spotify:track:0N0nIMZDHHv9vCbo1XfN5a,https://api.spotify.com/v1/tracks/0N0nIMZDHHv9vCbo1XfN5a,https://api.spotify.com/v1/audio-analysis/0N0nIMZDHHv9vCbo1XfN5a,172000,4,Yoga,FANAR,Affinity,56
1303,0.182,0.128,2,-20.185,1,0.0455,0.995,0.933,0.0911,0.039,84.527,audio_features,25CNrEEJa7OHKUHjirHfqm,spotify:track:25CNrEEJa7OHKUHjirHfqm,https://api.spotify.com/v1/tracks/25CNrEEJa7OHKUHjirHfqm,https://api.spotify.com/v1/audio-analysis/25CNrEEJa7OHKUHjirHfqm,201000,3,Yoga,William Edessa,Ava,56
1304,0.0933,0.0833,0,-20.836,1,0.0363,0.981,0.967,0.15,0.0381,86.912,audio_features,3ZLa3mv9jM0CzuhKMqsOgE,spotify:track:3ZLa3mv9jM0CzuhKMqsOgE,https://api.spotify.com/v1/tracks/3ZLa3mv9jM0CzuhKMqsOgE,https://api.spotify.com/v1/audio-analysis/3ZLa3mv9jM0CzuhKMqsOgE,298500,4,Yoga,Sureborn,Many Worlds,57
1305,0.174,0.119,2,-23.553,0,0.0452,0.985,0.859,0.0766,0.0811,138.048,audio_features,3Koh8Xr3jVE6CpvScHeoa0,spotify:track:3Koh8Xr3jVE6CpvScHeoa0,https://api.spotify.com/v1/tracks/3Koh8Xr3jVE6CpvScHeoa0,https://api.spotify.com/v1/audio-analysis/3Koh8Xr3jVE6CpvScHeoa0,172287,4,Yoga,Carl Borg,Transpiration,54
1306,0.23,0.0624,6,-30.398,1,0.0432,0.934,0.88,0.111,0.051,64.718,audio_features,0cUjV0txDAMZ2g49rHdX80,spotify:track:0cUjV0txDAMZ2g49rHdX80,https://api.spotify.com/v1/tracks/0cUjV0txDAMZ2g49rHdX80,https://api.spotify.com/v1/audio-analysis/0cUjV0txDAMZ2g49rHdX80,140829,4,Yoga,Mira Appelquist,Nära,38
1307,0.178,0.222,9,-20.304,0,0.0381,0.377,0.884,0.119,0.0332,73.397,audio_features,7dXXZTESEoAUB316nR7E9T,spotify:track:7dXXZTESEoAUB316nR7E9T,https://api.spotify.com/v1/tracks/7dXXZTESEoAUB316nR7E9T,https://api.spotify.com/v1/audio-analysis/7dXXZTESEoAUB316nR7E9T,227143,3,Yoga,Franz Emerald,Crystal Caves,58
1308,0.0885,0.0937,10,-22.906,1,0.0466,0.932,0.82,0.104,0.0335,85.667,audio_features,2dvD8sJcHubn9H7JBxxDH6,spotify:track:2dvD8sJcHubn9H7JBxxDH6,https://api.spotify.com/v1/tracks/2dvD8sJcHubn9H7JBxxDH6,https://api.spotify.com/v1/audio-analysis/2dvD8sJcHubn9H7JBxxDH6,194768,3,Yoga,Bjorkman,Furlong Shams,57
1309,0.175,0.08,4,-22.214,0,0.0451,0.851,0.917,0.105,0.0374,78.566,audio_features,60CvgWVmBjyX1Xx6zD86Me,spotify:track:60CvgWVmBjyX1Xx6zD86Me,https://api.spotify.com/v1/tracks/60CvgWVmBjyX1Xx6zD86Me,https://api.spotify.com/v1/audio-analysis/60CvgWVmBjyX1Xx6zD86Me,152848,1,Yoga,Enapay,Beyond The Mind,55
1310,0.111,0.197,0,-13.954,1,0.0402,0.931,0.957,0.104,0.039,172.025,audio_features,1bb6MO8FWJ9deNUfLcNybk,spotify:track:1bb6MO8FWJ9deNUfLcNybk,https://api.spotify.com/v1/tracks/1bb6MO8FWJ9deNUfLcNybk,https://api.spotify.com/v1/audio-analysis/1bb6MO8FWJ9deNUfLcNybk,191077,4,Yoga,Malto Fanier,Lone Star,54
1311,0.227,0.227,7,-22.751,1,0.0428,0.938,0.973,0.1,0.0334,66.287,audio_features,5mlBO8SStnPwBA4rikjbuv,spotify:track:5mlBO8SStnPwBA4rikjbuv,https://api.spotify.com/v1/tracks/5mlBO8SStnPwBA4rikjbuv,https://api.spotify.com/v1/audio-analysis/5mlBO8SStnPwBA4rikjbuv,213746,4,Yoga,Intentional Vibes,Arriving in the Future,54
1312,0.197,0.0604,6,-28.698,1,0.0445,0.826,0.854,0.109,0.065,63.521,audio_features,0btPgQRq46JCg9Yu3buYWg,spotify:track:0btPgQRq46JCg9Yu3buYWg,https://api.spotify.com/v1/tracks/0btPgQRq46JCg9Yu3buYWg,https://api.spotify.com/v1/audio-analysis/0btPgQRq46JCg9Yu3buYWg,219802,4,Yoga,Dawn Sankrit,Touch Of Light,60
1313,0.256,0.0999,7,-18.736,1,0.0341,0.98,0.849,0.0867,0.0397,101.663,audio_features,5JUL9mfxiKDuBx4H3ZZJAD,spotify:track:5JUL9mfxiKDuBx4H3ZZJAD,https://api.spotify.com/v1/tracks/5JUL9mfxiKDuBx4H3ZZJAD,https://api.spotify.com/v1/audio-analysis/5JUL9mfxiKDuBx4H3ZZJAD,175250,4,Yoga,12dust,Myriads,54
1314,0.279,0.211,1,-11.543,1,0.0316,0.967,0.928,0.0963,0.0384,132.424,audio_features,6Prt67giLGsZm60AjT1dlh,spotify:track:6Prt67giLGsZm60AjT1dlh,https://api.spotify.com/v1/tracks/6Prt67giLGsZm60AjT1dlh,https://api.spotify.com/v1/audio-analysis/6Prt67giLGsZm60AjT1dlh,182582,1,Yoga,Primer Dia,Limoges,54
1315,0.136,0.186,7,-20.157,0,0.0327,0.94,0.959,0.156,0.0368,74.995,audio_features,3FVd5GGOeJFvU97JFH7jMH,spotify:track:3FVd5GGOeJFvU97JFH7jMH,https://api.spotify.com/v1/tracks/3FVd5GGOeJFvU97JFH7jMH,https://api.spotify.com/v1/audio-analysis/3FVd5GGOeJFvU97JFH7jMH,192000,5,Yoga,Danny Shamoun,Deep Thoughts,57
